Station,Station Name,Year,Overall WQI,WQI FC,WQI Oxy,WQI pH,WQI TSS,WQI Temp,WQI TPN,WQI TP,WQI Turb,Location 1
61A070,Columbia R @ Northport,1996,81,77,82,86,71,82,100,100,69,POINT (-117.7766 48.9224)
61A070,Columbia R @ Northport,1997,78,90,86,91,55,67,100,59,58,POINT (-117.7766 48.9224)
61A070,Columbia R @ Northport,1998,77,83,74,83,73,69,100,68,79,POINT (-117.7766 48.9224)
61A070,Columbia R @ Northport,1999,82,89,79,86,74,76,100,88,74,POINT (-117.7766 48.9224)
61A070,Columbia R @ Northport,2000,84,84,88,75,73,78,100,100,73,POINT (-117.7766 48.9224)
61A070,Columbia R @ Northport,2001,78,84,78,81,85,71,100,99,90,POINT (-117.7766 48.9224)
61A070,Columbia R @ Northport,2002,78,75,78,79,72,74,100,98,80,POINT (-117.7766 48.9224)
61A070,Columbia R @ Northport,2003,78,88,76,81,77,65,100,94,85,POINT (-117.7766 48.9224)
61A070,Columbia R @ Northport,2004,81,90,79,83,86,64,100,100,88,POINT (-117.7766 48.9224)
61A070,Columbia R @ Northport,2005,86,97,79,85,82,72,100,100,88,POINT (-117.7766 48.9224)
61A070,Columbia R @ Northport,2006,83,91,80,82,73,75,100,100,80,POINT (-117.7766 48.9224)
61A070,Columbia R @ Northport,2007,74,90,76,77,72,70,100,100,80,POINT (-117.7766 48.9224)
61A070,Columbia R @ Northport,2008,72,82,74,84,69,67,100,100,74,POINT (-117.7766 48.9224)
61A070,Columbia R @ Northport,2009,74,89,70,80,76,64,100,98,86,POINT (-117.7766 48.9224)
61A070,Columbia R @ Northport,2010,76,97,71,84,75,66,100,99,81,POINT (-117.7766 48.9224)
61A070,Columbia R @ Northport,2011,64,85,70,84,51,67,100,88,56,POINT (-117.7766 48.9224)
61A070,Columbia R @ Northport,2012,79,83,81,84,60,77,100,100,77,POINT (-117.7766 48.9224)
61A070,Columbia R @ Northport,2013,82,82,80,86,77,67,100,100,87,POINT (-117.7766 48.9224)
61A070,Columbia R @ Northport,2014,93,89,81,91,90,88,100,100,100,POINT (-117.7766 48.9224)
62A090,Pend Oreille R @ Metaline Falls,1995,82,95,85,74,70,76,100,93,67,POINT (-117.3733 48.8649)
62A090,Pend Oreille R @ Metaline Falls,1998,74,100,78,77,67,67,99,71,64,POINT (-117.3733 48.8649)
62A090,Pend Oreille R @ Metaline Falls,1999,77,97,85,80,60,79,100,82,60,POINT (-117.3733 48.8649)
62A090,Pend Oreille R @ Metaline Falls,2000,82,100,85,80,66,72,100,96,65,POINT (-117.3733 48.8649)
62A090,Pend Oreille R @ Metaline Falls,2001,80,99,84,73,77,74,100,96,82,POINT (-117.3733 48.8649)
62A090,Pend Oreille R @ Metaline Falls,2002,77,100,87,74,68,78,100,91,63,POINT (-117.3733 48.8649)
62A090,Pend Oreille R @ Metaline Falls,2003,77,100,82,75,75,58,100,90,73,POINT (-117.3733 48.8649)
62A090,Pend Oreille R @ Metaline Falls,2004,84,100,82,79,73,69,100,100,81,POINT (-117.3733 48.8649)
62A090,Pend Oreille R @ Metaline Falls,2005,81,100,86,73,76,66,100,100,75,POINT (-117.3733 48.8649)
62A090,Pend Oreille R @ Metaline Falls,2006,74,99,84,62,60,70,100,100,71,POINT (-117.3733 48.8649)
62A090,Pend Oreille R @ Metaline Falls,2007,71,100,79,71,74,62,100,100,73,POINT (-117.3733 48.8649)
62A090,Pend Oreille R @ Metaline Falls,2008,74,92,84,77,63,78,96,93,57,POINT (-117.3733 48.8649)
62A090,Pend Oreille R @ Metaline Falls,2009,76,98,81,75,64,59,100,73,71,POINT (-117.3733 48.8649)
62A090,Pend Oreille R @ Metaline Falls,2010,78,98,82,82,69,66,100,93,66,POINT (-117.3733 48.8649)
62A090,Pend Oreille R @ Metaline Falls,2011,77,100,87,81,63,68,100,89,57,POINT (-117.3733 48.8649)
62A090,Pend Oreille R @ Metaline Falls,2012,76,87,82,74,62,74,100,93,61,POINT (-117.3733 48.8649)
62A090,Pend Oreille R @ Metaline Falls,2013,79,92,84,79,74,66,100,98,74,POINT (-117.3733 48.8649)
62A150,Pend Oreille R @ Newport,1995,84,100,86,80,74,77,100,93,70,POINT (-117.3733 48.8649)
62A150,Pend Oreille R @ Newport,1996,75,100,85,74,65,66,100,100,60,POINT (-117.3733 48.8649)
62A150,Pend Oreille R @ Newport,1997,76,99,85,77,60,65,100,51,52,POINT (-117.3733 48.8649)
62A150,Pend Oreille R @ Newport,1998,84,100,79,80,73,79,100,50,75,POINT (-117.3733 48.8649)
62A150,Pend Oreille R @ Newport,1999,88,100,84,86,76,81,100,84,73,POINT (-117.3733 48.8649)
62A150,Pend Oreille R @ Newport,2000,85,100,86,79,72,77,100,98,72,POINT (-117.3733 48.8649)
62A150,Pend Oreille R @ Newport,2001,83,100,84,78,77,75,100,96,74,POINT (-117.3733 48.8649)
62A150,Pend Oreille R @ Newport,2002,83,100,85,84,71,79,100,95,62,POINT (-117.3733 48.8649)
62A150,Pend Oreille R @ Newport,2003,81,99,84,82,78,57,100,91,71,POINT (-117.3733 48.8649)
62A150,Pend Oreille R @ Newport,2004,86,100,84,81,76,65,100,100,82,POINT (-117.3733 48.8649)
62A150,Pend Oreille R @ Newport,2005,84,100,85,81,74,68,100,100,74,POINT (-117.3733 48.8649)
62A150,Pend Oreille R @ Newport,2006,77,100,80,74,62,68,100,100,75,POINT (-117.3733 48.8649)
62A150,Pend Oreille R @ Newport,2007,78,98,79,76,77,62,100,100,72,POINT (-117.3733 48.8649)
62A150,Pend Oreille R @ Newport,2008,79,100,85,79,67,79,95,94,61,POINT (-117.3733 48.8649)
62A150,Pend Oreille R @ Newport,2009,72,100,83,79,52,66,100,94,70,POINT (-117.3733 48.8649)
62A150,Pend Oreille R @ Newport,2010,79,100,86,77,69,69,100,99,64,POINT (-117.3733 48.8649)
62A150,Pend Oreille R @ Newport,2011,80,96,88,82,63,74,96,95,59,POINT (-117.3733 48.8649)
62A150,Pend Oreille R @ Newport,2012,77,98,85,73,61,67,100,95,73,POINT (-117.3733 48.8649)
62A150,Pend Oreille R @ Newport,2013,77,100,88,74,75,59,100,100,82,POINT (-117.3733 48.8649)
01A120,Nooksack R @ No Cedarville,1995,63,92,88,91,31,82,90,33,27,POINT (-122.2936 48.8416)
01A120,Nooksack R @ No Cedarville,1996,60,81,89,96,30,83,89,40,29,POINT (-122.2936 48.8416)
01A120,Nooksack R @ No Cedarville,1997,54,78,89,94,31,79,69,31,30,POINT (-122.2936 48.8416)
01A120,Nooksack R @ No Cedarville,1998,74,89,89,92,59,89,91,70,54,POINT (-122.2936 48.8416)
01A120,Nooksack R @ No Cedarville,1999,68,86,92,88,51,90,86,55,45,POINT (-122.2936 48.8416)
01A120,Nooksack R @ No Cedarville,2000,79,96,93,90,64,89,93,63,59,POINT (-122.2936 48.8416)
01A120,Nooksack R @ No Cedarville,2001,78,90,93,86,59,83,93,64,60,POINT (-122.2936 48.8416)
01A120,Nooksack R @ No Cedarville,2002,60,82,93,78,32,84,87,44,40,POINT (-122.2936 48.8416)
01A120,Nooksack R @ No Cedarville,2003,69,89,89,96,46,86,93,58,45,POINT (-122.2936 48.8416)
01A120,Nooksack R @ No Cedarville,2004,61,88,92,97,13,87,92,16,10,POINT (-122.2936 48.8416)
01A120,Nooksack R @ No Cedarville,2005,68,90,89,96,45,88,95,54,40,POINT (-122.2936 48.8416)
01A120,Nooksack R @ No Cedarville,2006,71,93,91,98,46,89,93,60,43,POINT (-122.2936 48.8416)
01A120,Nooksack R @ No Cedarville,2007,68,91,89,92,48,89,94,57,38,POINT (-122.2936 48.8416)
01A120,Nooksack R @ No Cedarville,2008,64,87,89,95,28,90,92,18,28,POINT (-122.2936 48.8416)
01A120,Nooksack R @ No Cedarville,2009,70,91,90,94,60,80,80,55,60,POINT (-122.2936 48.8416)
01A120,Nooksack R @ No Cedarville,2010,57,86,89,98,18,85,95,2,10,POINT (-122.2936 48.8416)
01A120,Nooksack R @ No Cedarville,2011,68,89,92,97,42,92,95,23,46,POINT (-122.2936 48.8416)
01A120,Nooksack R @ No Cedarville,2012,72,98,87,86,47,80,95,51,53,POINT (-122.2936 48.8416)
01A120,Nooksack R @ No Cedarville,2013,70,91,89,96,45,85,90,55,60,POINT (-122.2936 48.8416)
01A120,Nooksack R @ No Cedarville,2014,88,97,100,96,78,98,96,74,68,POINT (-122.2936 48.8416)
03A060,Skagit R nr Mount Vernon,1995,73,90,84,91,46,83,98,58,59,POINT (-122.3352 48.4451)
03A060,Skagit R nr Mount Vernon,1996,72,89,86,94,48,85,96,48,54,POINT (-122.3352 48.4451)
03A060,Skagit R nr Mount Vernon,1997,65,83,88,96,38,89,91,51,38,POINT (-122.3352 48.4451)
03A060,Skagit R nr Mount Vernon,1998,84,86,84,86,75,77,98,83,81,POINT (-122.3352 48.4451)
03A060,Skagit R nr Mount Vernon,1999,77,89,83,96,58,89,94,71,65,POINT (-122.3352 48.4451)
03A060,Skagit R nr Mount Vernon,2000,89,93,88,88,72,84,99,88,79,POINT (-122.3352 48.4451)
03A060,Skagit R nr Mount Vernon,2001,91,93,88,97,80,86,99,88,83,POINT (-122.3352 48.4451)
03A060,Skagit R nr Mount Vernon,2002,71,71,87,99,59,86,95,78,70,POINT (-122.3352 48.4451)
03A060,Skagit R nr Mount Vernon,2003,76,96,85,97,53,78,99,75,63,POINT (-122.3352 48.4451)
03A060,Skagit R nr Mount Vernon,2004,61,96,85,96,27,75,98,34,34,POINT (-122.3352 48.4451)
03A060,Skagit R nr Mount Vernon,2005,73,96,86,97,53,74,99,74,58,POINT (-122.3352 48.4451)
03A060,Skagit R nr Mount Vernon,2006,77,90,84,96,51,80,98,85,68,POINT (-122.3352 48.4451)
03A060,Skagit R nr Mount Vernon,2007,77,95,86,97,54,85,99,82,62,POINT (-122.3352 48.4451)
03A060,Skagit R nr Mount Vernon,2008,75,89,84,91,53,87,98,60,61,POINT (-122.3352 48.4451)
03A060,Skagit R nr Mount Vernon,2009,76,92,86,93,58,82,99,67,55,POINT (-122.3352 48.4451)
03A060,Skagit R nr Mount Vernon,2010,74,89,86,92,54,84,97,60,63,POINT (-122.3352 48.4451)
03A060,Skagit R nr Mount Vernon,2011,73,88,89,92,50,88,98,56,67,POINT (-122.3352 48.4451)
03A060,Skagit R nr Mount Vernon,2012,77,99,80,67,51,85,99,84,76,POINT (-122.3352 48.4451)
03A060,Skagit R nr Mount Vernon,2013,86,94,82,92,66,84,98,89,85,POINT (-122.3352 48.4451)
04A100,Skagit R @ Marblemount,1995,78,98,93,96,64,88,77,66,63,POINT (-121.429 48.5268)
04A100,Skagit R @ Marblemount,1996,75,92,93,88,62,93,83,78,59,POINT (-121.429 48.5268)
04A100,Skagit R @ Marblemount,1997,64,94,92,94,34,89,76,48,44,POINT (-121.429 48.5268)
04A100,Skagit R @ Marblemount,1998,87,91,89,94,73,90,86,67,73,POINT (-121.429 48.5268)
04A100,Skagit R @ Marblemount,1999,71,95,92,88,62,94,53,95,59,POINT (-121.429 48.5268)
04A100,Skagit R @ Marblemount,2000,87,100,93,95,80,90,80,94,72,POINT (-121.429 48.5268)
04A100,Skagit R @ Marblemount,2001,86,99,96,97,70,88,84,95,74,POINT (-121.429 48.5268)
04A100,Skagit R @ Marblemount,2002,59,92,93,96,36,90,70,70,44,POINT (-121.429 48.5268)
04A100,Skagit R @ Marblemount,2003,85,100,94,97,81,89,52,95,72,POINT (-121.429 48.5268)
04A100,Skagit R @ Marblemount,2004,64,100,94,97,22,90,88,87,43,POINT (-121.429 48.5268)
04A100,Skagit R @ Marblemount,2005,81,98,95,97,68,90,89,100,59,POINT (-121.429 48.5268)
04A100,Skagit R @ Marblemount,2006,84,100,93,97,70,90,84,100,63,POINT (-121.429 48.5268)
04A100,Skagit R @ Marblemount,2007,75,96,94,90,62,90,87,94,50,POINT (-121.429 48.5268)
04A100,Skagit R @ Marblemount,2008,75,96,94,91,51,92,83,58,61,POINT (-121.429 48.5268)
04A100,Skagit R @ Marblemount,2009,81,98,83,90,65,91,85,86,66,POINT (-121.429 48.5268)
04A100,Skagit R @ Marblemount,2010,56,96,90,92,34,85,74,72,47,POINT (-121.429 48.5268)
04A100,Skagit R @ Marblemount,2011,77,96,93,94,60,90,84,69,63,POINT (-121.429 48.5268)
04A100,Skagit R @ Marblemount,2012,76,99,91,94,48,88,83,99,69,POINT (-121.429 48.5268)
04A100,Skagit R @ Marblemount,2013,75,98,93,93,67,90,82,99,59,POINT (-121.429 48.5268)
05A070,Stillaguamish R nr Silvana,1995,70,81,82,94,54,60,88,50,48,POINT (-122.2101 48.1969)
05A070,Stillaguamish R nr Silvana,1996,66,80,83,92,46,72,80,48,39,POINT (-122.2101 48.1969)
05A070,Stillaguamish R nr Silvana,1997,58,81,83,92,29,79,81,44,26,POINT (-122.2101 48.1969)
05A070,Stillaguamish R nr Silvana,1998,71,86,88,96,43,76,88,63,35,POINT (-122.2101 48.1969)
05A070,Stillaguamish R nr Silvana,1999,70,77,94,93,61,83,81,64,58,POINT (-122.2101 48.1969)
05A070,Stillaguamish R nr Silvana,2000,81,86,89,96,73,83,87,65,61,POINT (-122.2101 48.1969)
05A070,Stillaguamish R nr Silvana,2001,60,65,91,97,53,87,80,61,51,POINT (-122.2101 48.1969)
05A070,Stillaguamish R nr Silvana,2002,44,67,94,94,18,71,76,19,10,POINT (-122.2101 48.1969)
05A070,Stillaguamish R nr Silvana,2003,72,90,92,93,51,59,92,51,47,POINT (-122.2101 48.1969)
05A070,Stillaguamish R nr Silvana,2004,55,85,89,76,3,59,90,1,1,POINT (-122.2101 48.1969)
05A070,Stillaguamish R nr Silvana,2005,67,83,90,95,52,66,91,71,46,POINT (-122.2101 48.1969)
05A070,Stillaguamish R nr Silvana,2006,71,85,92,94,63,76,83,82,61,POINT (-122.2101 48.1969)
05A070,Stillaguamish R nr Silvana,2007,69,75,90,95,52,87,86,59,40,POINT (-122.2101 48.1969)
05A070,Stillaguamish R nr Silvana,2008,75,74,88,91,62,82,87,72,65,POINT (-122.2101 48.1969)
05A070,Stillaguamish R nr Silvana,2009,75,90,84,90,60,66,90,51,48,POINT (-122.2101 48.1969)
05A070,Stillaguamish R nr Silvana,2010,71,86,95,90,52,66,87,46,51,POINT (-122.2101 48.1969)
05A070,Stillaguamish R nr Silvana,2011,59,77,93,92,41,78,89,40,44,POINT (-122.2101 48.1969)
05A070,Stillaguamish R nr Silvana,2012,81,91,91,94,60,80,91,79,63,POINT (-122.2101 48.1969)
05A070,Stillaguamish R nr Silvana,2013,79,86,86,94,72,73,85,79,68,POINT (-122.2101 48.1969)
05A090,SF Stillaguamish @ Arlington,1995,65,80,66,92,49,61,79,49,41,POINT (-122.119 48.2007)
05A090,SF Stillaguamish @ Arlington,1996,64,77,76,86,47,75,83,60,41,POINT (-122.119 48.2007)
05A090,SF Stillaguamish @ Arlington,1997,73,93,79,92,55,68,82,48,48,POINT (-122.119 48.2007)
05A090,SF Stillaguamish @ Arlington,1998,61,78,81,83,36,61,89,65,17,POINT (-122.119 48.2007)
05A090,SF Stillaguamish @ Arlington,1999,70,89,86,92,52,67,81,57,43,POINT (-122.119 48.2007)
05A090,SF Stillaguamish @ Arlington,2000,66,84,85,96,52,70,89,38,56,POINT (-122.119 48.2007)
05A090,SF Stillaguamish @ Arlington,2001,67,73,80,97,58,76,90,64,57,POINT (-122.119 48.2007)
05A090,SF Stillaguamish @ Arlington,2002,47,69,82,96,20,68,80,24,13,POINT (-122.119 48.2007)
05A090,SF Stillaguamish @ Arlington,2003,64,88,74,94,52,51,92,43,46,POINT (-122.119 48.2007)
05A090,SF Stillaguamish @ Arlington,2004,54,82,76,92,19,52,92,20,14,POINT (-122.119 48.2007)
05A090,SF Stillaguamish @ Arlington,2005,68,77,80,94,54,64,90,64,39,POINT (-122.119 48.2007)
05A090,SF Stillaguamish @ Arlington,2006,72,84,83,93,66,72,89,85,66,POINT (-122.119 48.2007)
05A090,SF Stillaguamish @ Arlington,2007,69,75,84,95,49,81,88,52,37,POINT (-122.119 48.2007)
05A090,SF Stillaguamish @ Arlington,2008,76,84,78,93,61,77,90,58,53,POINT (-122.119 48.2007)
05A090,SF Stillaguamish R @ Arlington,2009,70,91,70,91,64,66,91,55,57,POINT (-122.119 48.2007)
05A090,SF Stillaguamish R @ Arlington,2010,72,90,79,93,57,62,89,55,54,POINT (-122.119 48.2007)
05A090,SF Stillaguamish R @ Arlington,2011,53,68,84,92,26,77,94,53,34,POINT (-122.119 48.2007)
05A090,SF Stillaguamish R @ Arlington,2012,82,89,76,95,70,73,90,78,73,POINT (-122.119 48.2007)
05A090,SF Stillaguamish R @ Arlington,2013,69,83,74,92,65,73,88,67,62,POINT (-122.119 48.2007)
05A090,SF Stillaguamish R @ Arlington,2014,83,97,100,94,52,100,96,58,47,POINT (-122.119 48.2007)
05A110,SF Stillaguamish nr Granite Falls,1995,63,87,73,90,30,64,97,21,19,POINT (-121.9532 48.1028)
05A110,SF Stillaguamish nr Granite Falls,1996,47,66,81,92,20,76,91,45,9,POINT (-121.9532 48.1028)
05A110,SF Stillaguamish nr Granite Falls,1997,72,92,80,90,56,77,94,47,44,POINT (-121.9532 48.1028)
05A110,SF Stillaguamish nr Granite Falls,1998,71,83,83,95,58,79,89,72,45,POINT (-121.9532 48.1028)
05A110,SF Stillaguamish nr Granite Falls,1999,70,92,84,92,45,89,92,46,38,POINT (-121.9532 48.1028)
05A110,SF Stillaguamish nr Granite Falls,2000,67,80,89,94,46,85,97,41,52,POINT (-121.9532 48.1028)
05A110,SF Stillaguamish nr Granite Falls,2001,62,86,85,90,39,76,98,41,32,POINT (-121.9532 48.1028)
05A110,SF Stillaguamish nr Granite Falls,2002,67,92,86,95,44,78,95,32,33,POINT (-121.9532 48.1028)
05A110,SF Stillaguamish nr Granite Falls,2003,67,91,79,93,34,71,99,31,21,POINT (-121.9532 48.1028)
05A110,SF Stillaguamish nr Granite Falls,2004,56,78,78,87,4,59,97,1,1,POINT (-121.9532 48.1028)
05A110,SF Stillaguamish nr Granite Falls,2005,68,88,79,88,39,70,97,47,29,POINT (-121.9532 48.1028)
05A110,SF Stillaguamish nr Granite Falls,2006,68,81,83,90,53,75,94,75,51,POINT (-121.9532 48.1028)
05A110,SF Stillaguamish nr Granite Falls,2007,60,69,87,96,38,85,94,33,23,POINT (-121.9532 48.1028)
05A110,SF Stillaguamish nr Granite Falls,2008,70,80,84,92,58,83,96,50,47,POINT (-121.9532 48.1028)
05A110,SF Stillaguamish R nr Granite Falls,2009,71,90,70,92,68,66,97,59,56,POINT (-121.9532 48.1028)
05A110,SF Stillaguamish R nr Granite Falls,2010,74,89,79,95,53,70,96,59,50,POINT (-121.9532 48.1028)
05A110,SF Stillaguamish R nr Granite Falls,2011,54,71,89,90,32,86,97,53,31,POINT (-121.9532 48.1028)
05A110,SF Stillaguamish R nr Granite Falls,2012,84,93,79,96,70,74,98,79,73,POINT (-121.9532 48.1028)
05A110,SF Stillaguamish R nr Granite Falls,2013,66,81,78,93,47,74,94,54,43,POINT (-121.9532 48.1028)
07A090,Snohomish R @ Snohomish,1995,77,74,88,83,77,73,80,75,72,POINT (-122.0988 47.9106)
07A090,Snohomish R @ Snohomish,1996,82,78,93,92,71,83,76,69,71,POINT (-122.0988 47.9106)
07A090,Snohomish R @ Snohomish,1997,76,75,89,90,69,81,77,63,73,POINT (-122.0988 47.9106)
07A090,Snohomish R @ Snohomish,1998,89,79,89,92,87,79,83,81,89,POINT (-122.0988 47.9106)
07A090,Snohomish R @ Snohomish,1999,83,88,88,92,72,94,76,83,73,POINT (-122.0988 47.9106)
07A090,Snohomish R @ Snohomish,2000,92,88,92,90,85,86,83,87,86,POINT (-122.0988 47.9106)
07A090,Snohomish R @ Snohomish,2001,91,81,89,88,88,85,87,93,91,POINT (-122.0988 47.9106)
07A090,Snohomish R @ Snohomish,2002,89,90,92,93,75,80,81,85,83,POINT (-122.0988 47.9106)
07A090,Snohomish R @ Snohomish,2003,81,87,87,92,74,72,88,87,81,POINT (-122.0988 47.9106)
07A090,Snohomish R @ Snohomish,2004,74,85,85,92,66,65,85,79,68,POINT (-122.0988 47.9106)
07A090,Snohomish R @ Snohomish,2005,75,74,84,90,80,69,86,92,78,POINT (-122.0988 47.9106)
07A090,Snohomish R @ Snohomish,2006,89,86,91,95,79,73,86,97,84,POINT (-122.0988 47.9106)
07A090,Snohomish R @ Snohomish,2007,75,73,89,92,65,83,87,86,68,POINT (-122.0988 47.9106)
07A090,Snohomish R @ Snohomish,2008,81,85,89,87,67,78,86,68,69,POINT (-122.0988 47.9106)
07A090,Snohomish R @ Snohomish,2009,85,85,82,88,73,77,91,76,77,POINT (-122.0988 47.9106)
07A090,Snohomish R @ Snohomish,2010,79,89,87,88,68,77,87,74,72,POINT (-122.0988 47.9106)
07A090,Snohomish R @ Snohomish,2011,77,83,93,87,64,82,89,60,66,POINT (-122.0988 47.9106)
07A090,Snohomish R @ Snohomish,2012,90,93,92,93,76,78,87,89,85,POINT (-122.0988 47.9106)
07A090,Snohomish R @ Snohomish,2013,88,86,87,89,86,78,84,90,89,POINT (-122.0988 47.9106)
07C070,Skykomish R @ Monroe,1995,88,97,87,92,91,67,96,96,89,POINT (-121.9592 47.8521)
07C070,Skykomish R @ Monroe,1996,84,87,86,90,72,82,94,82,73,POINT (-121.9592 47.8521)
07C070,Skykomish R @ Monroe,1997,90,96,87,88,82,79,91,70,79,POINT (-121.9592 47.8521)
07C070,Skykomish R @ Monroe,1998,91,89,86,92,92,70,95,86,90,POINT (-121.9592 47.8521)
07C070,Skykomish R @ Monroe,1999,87,94,83,90,74,79,92,84,77,POINT (-121.9592 47.8521)
07C070,Skykomish R @ Monroe,2000,93,99,89,94,90,74,92,96,92,POINT (-121.9592 47.8521)
07C070,Skykomish R @ Monroe,2001,90,89,84,95,88,77,96,99,91,POINT (-121.9592 47.8521)
07C070,Skykomish R @ Monroe,2002,90,97,83,94,81,74,93,95,88,POINT (-121.9592 47.8521)
07C070,Skykomish R @ Monroe,2003,80,91,77,93,80,73,95,91,82,POINT (-121.9592 47.8521)
07C070,Skykomish R @ Monroe,2004,86,94,79,94,89,69,94,100,88,POINT (-121.9592 47.8521)
07C070,Skykomish R @ Monroe,2005,85,92,78,94,91,70,96,100,87,POINT (-121.9592 47.8521)
07C070,Skykomish R @ Monroe,2006,87,89,80,94,86,76,95,99,86,POINT (-121.9592 47.8521)
07C070,Skykomish R @ Monroe,2007,86,84,85,93,80,82,94,99,80,POINT (-121.9592 47.8521)
07C070,Skykomish R @ Monroe,2008,85,91,85,87,70,81,95,85,72,POINT (-121.9592 47.8521)
07C070,Skykomish R @ Monroe,2009,83,90,79,87,74,78,96,80,73,POINT (-121.9592 47.8521)
07C070,Skykomish R @ Monroe,2010,81,88,88,89,71,69,93,69,73,POINT (-121.9592 47.8521)
07C070,Skykomish R @ Monroe,2011,89,89,85,92,80,78,96,95,84,POINT (-121.9592 47.8521)
07C070,Skykomish R @ Monroe,2012,86,90,92,93,80,74,95,94,84,POINT (-121.9592 47.8521)
07C070,Skykomish R @ Monroe,2013,84,87,81,90,80,75,91,91,85,POINT (-121.9592 47.8521)
07D050,Snoqualmie R nr Monroe,1995,66,60,89,80,75,73,73,72,72,POINT (-122.0028 47.8037)
07D050,Snoqualmie R nr Monroe,1996,78,68,91,90,76,84,64,78,75,POINT (-122.0028 47.8037)
07D050,Snoqualmie R nr Monroe,1997,71,64,88,88,74,79,73,64,72,POINT (-122.0028 47.8037)
07D050,Snoqualmie R nr Monroe,1998,82,70,83,88,88,78,82,82,88,POINT (-122.0028 47.8037)
07D050,Snoqualmie R nr Monroe,1999,80,82,93,80,66,91,75,78,75,POINT (-122.0028 47.8037)
07D050,Snoqualmie R nr Monroe,2000,89,84,91,92,81,84,79,84,83,POINT (-122.0028 47.8037)
07D050,Snoqualmie R nr Monroe,2001,83,85,93,94,75,79,82,83,80,POINT (-122.0028 47.8037)
07D050,Snoqualmie R nr Monroe,2002,83,84,89,89,74,76,81,84,82,POINT (-122.0028 47.8037)
07D050,Snoqualmie R nr Monroe,2003,81,82,88,90,82,67,87,87,85,POINT (-122.0028 47.8037)
07D050,Snoqualmie R nr Monroe,2004,80,83,86,92,81,63,86,99,84,POINT (-122.0028 47.8037)
07D050,Snoqualmie R nr Monroe,2005,83,87,87,86,77,65,86,94,78,POINT (-122.0028 47.8037)
07D050,Snoqualmie R nr Monroe,2006,82,81,89,91,77,71,83,93,83,POINT (-122.0028 47.8037)
07D050,Snoqualmie R nr Monroe,2007,75,73,87,89,67,81,84,81,68,POINT (-122.0028 47.8037)
07D050,Snoqualmie R nr Monroe,2008,78,84,86,85,67,69,81,80,71,POINT (-122.0028 47.8037)
07D050,Snoqualmie R nr Monroe,2009,85,83,88,83,73,71,88,76,78,POINT (-122.0028 47.8037)
07D050,Snoqualmie R nr Monroe,2010,78,83,88,89,69,72,86,74,71,POINT (-122.0028 47.8037)
07D050,Snoqualmie R nr Monroe,2011,82,83,89,79,71,81,87,47,73,POINT (-122.0028 47.8037)
07D050,Snoqualmie R nr Monroe,2012,81,83,88,92,68,70,85,83,77,POINT (-122.0028 47.8037)
07D050,Snoqualmie R nr Monroe,2013,87,90,86,89,83,70,86,86,87,POINT (-122.0028 47.8037)
07D130,Snoqualmie R @ Snoqualmie,1995,84,88,78,92,80,80,91,66,83,POINT (-121.8121 47.5269)
07D130,Snoqualmie R @ Snoqualmie,1996,86,91,81,94,77,86,89,89,75,POINT (-121.8121 47.5269)
07D130,Snoqualmie R @ Snoqualmie,1997,89,93,78,86,80,87,89,69,77,POINT (-121.8121 47.5269)
07D130,Snoqualmie R @ Snoqualmie,1998,89,87,79,92,87,88,91,84,82,POINT (-121.8121 47.5269)
07D130,Snoqualmie R @ Snoqualmie,1999,88,90,78,90,75,92,89,86,76,POINT (-121.8121 47.5269)
07D130,Snoqualmie R @ Snoqualmie,2000,92,92,82,94,85,88,92,94,91,POINT (-121.8121 47.5269)
07D130,Snoqualmie R @ Snoqualmie,2001,88,86,85,93,87,87,91,90,89,POINT (-121.8121 47.5269)
07D130,Snoqualmie R @ Snoqualmie,2002,91,89,83,95,78,84,88,88,82,POINT (-121.8121 47.5269)
07D130,Snoqualmie R @ Snoqualmie,2003,86,89,74,94,88,80,90,92,90,POINT (-121.8121 47.5269)
07D130,Snoqualmie R @ Snoqualmie,2004,85,86,71,92,88,76,92,100,87,POINT (-121.8121 47.5269)
07D130,Snoqualmie R @ Snoqualmie,2005,87,87,77,83,81,78,89,99,82,POINT (-121.8121 47.5269)
07D130,Snoqualmie R @ Snoqualmie,2006,84,82,73,91,78,82,92,99,85,POINT (-121.8121 47.5269)
07D130,Snoqualmie R @ Snoqualmie,2007,80,82,79,92,66,83,92,82,67,POINT (-121.8121 47.5269)
07D130,Snoqualmie R @ Snoqualmie,2008,86,84,76,89,75,81,91,86,79,POINT (-121.8121 47.5269)
07D130,Snoqualmie R @ Snoqualmie,2009,85,88,76,87,72,82,94,77,76,POINT (-121.8121 47.5269)
07D130,Snoqualmie R @ Snoqualmie,2010,88,91,79,89,74,82,92,85,83,POINT (-121.8121 47.5269)
07D130,Snoqualmie R @ Snoqualmie,2011,84,85,81,85,68,87,93,75,77,POINT (-121.8121 47.5269)
07D130,Snoqualmie R @ Snoqualmie,2012,83,85,80,90,71,83,93,88,82,POINT (-121.8121 47.5269)
07D130,Snoqualmie R @ Snoqualmie,2013,75,85,71,89,75,79,91,88,83,POINT (-121.8121 47.5269)
08C070,Cedar R @ Logan St/Renton,1995,76,72,85,88,78,70,78,75,82,POINT (-122.209 47.4857)
08C070,Cedar R @ Logan St/Renton,1996,68,68,88,91,56,82,79,64,63,POINT (-122.209 47.4857)
